Date,Open,High,Low,Close
09/04/2014,"82.84","83.87","82.84","83.85"
09/03/2014,"82.97","83.06","82.83","82.85"
09/02/2014,"82.76","83.04","82.75","82.97"
09/01/2014,"82.48","82.75","82.42","82.74"
08/29/2014,"82.48","82.75","82.42","82.74"
08/28/2014,"82.47","82.59","82.32","82.49"
08/27/2014,"82.67","82.73","82.40","82.47"
08/26/2014,"82.60","82.70","82.43","82.68"
08/25/2014,"82.60","82.59","82.45","82.58"
08/22/2014,"82.16","82.46","82.06","82.33"
08/21/2014,"82.25","82.36","82.10","82.16"
08/20/2014,"81.88","82.28","81.87","82.24"
08/19/2014,"81.59","81.90","81.59","81.87"
08/18/2014,"81.45","81.61","81.38","81.57"
08/15/2014,"81.60","81.62","81.38","81.43"
08/14/2014,"81.60","81.69","81.41","81.62"
08/13/2014,"81.52","81.68","81.36","81.61"
08/12/2014,"81.46","81.68","81.47","81.51"
08/11/2014,"81.45","81.49","81.40","81.46"
08/08/2014,"81.54","81.60","81.26","81.39"
08/07/2014,"81.55","81.72","81.40","81.43"
08/06/2014,"81.55","81.72","81.40","81.43"
08/05/2014,"81.32","81.63","81.29","81.53"
08/04/2014,"81.33","81.38","81.29","81.32"
08/01/2014,"81.46","81.54","81.19","81.30"
07/31/2014,"81.42","81.57","81.38","81.46"
07/30/2014,"81.21","81.55","81.18","81.40"
07/29/2014,"81.01","81.25","80.99","81.21"
07/28/2014,"81.03","81.05","80.98","81.01"
07/25/2014,"80.87","81.08","80.80","81.03"
07/24/2014,"80.82","80.91","80.73","80.87"
07/23/2014,"80.78","80.83","80.72","80.81"
07/22/2014,"80.56","80.84","80.54","80.78"
07/21/2014,"80.52","80.60","80.42","80.56"
07/18/2014,"80.53","80.69","80.48","80.51"
07/17/2014,"80.53","80.59","80.47","80.53"
07/16/2014,"80.39","80.58","80.38","80.53"
07/15/2014,"80.17","80.41","80.14","80.38"
07/14/2014,"80.20","80.25","80.08","80.17"
07/11/2014,"80.12","80.23","80.03","80.19"
07/10/2014,"80.03","80.20","79.98","80.12"
07/09/2014,"80.17","80.23","79.98","80.03"
07/08/2014,"80.22","80.30","80.14","80.17"
07/07/2014,"80.29","80.36","80.19","80.22"
07/04/2014,"79.94","80.32","79.95","80.21"
07/03/2014,"79.94","80.32","79.95","80.21"
07/02/2014,"79.82","80.00","79.80","79.94"
07/01/2014,"79.80","79.87","79.74","79.82"
06/30/2014,"80.04","80.09","79.76","79.78"
06/27/2014,"80.21","80.22","80.01","80.04"
06/26/2014,"80.19","80.38","80.14","80.21"
06/25/2014,"80.32","80.35","80.09","80.20"
06/24/2014,"80.28","80.43","80.19","80.32"
06/23/2014,"80.36","80.40","80.24","80.27"
06/20/2014,"80.31","80.49","80.20","80.33"
06/19/2014,"80.41","80.41","80.15","80.32"
06/18/2014,"80.61","80.67","80.37","80.41"
06/17/2014,"80.44","80.66","80.40","80.60"
06/16/2014,"80.63","80.71","80.42","80.44"
06/13/2014,"80.58","80.71","80.44","80.61"
06/12/2014,"80.76","80.82","80.52","80.59"
06/11/2014,"80.80","80.90","80.67","80.77"
06/10/2014,"80.63","80.87","80.55","80.81"
06/09/2014,"80.43","80.69","80.30","80.62"
06/06/2014,"80.36","80.53","80.24","80.43"
06/05/2014,"80.66","81.02","80.32","80.37"
06/04/2014,"80.54","80.68","80.48","80.67"
06/03/2014,"80.63","80.66","80.43","80.54"
06/02/2014,"80.40","80.68","80.39","80.63"
05/30/2014,"80.49","80.50","80.31","80.39"
05/29/2014,"80.55","80.56","80.36","80.50"
05/28/2014,"80.35","80.58","80.32","80.55"
05/27/2014,"80.29","80.47","80.17","80.35"
05/26/2014,"80.38","80.43","80.24","80.29"
05/23/2014,"80.23","80.44","80.23","80.35"
05/22/2014,"80.07","80.28","80.07","80.23"
05/21/2014,"80.05","80.30","79.89","80.07"
05/20/2014,"80.03","80.13","80.00","80.04"
05/19/2014,"80.04","80.04","79.88","80.02"
05/16/2014,"80.00","80.12","79.97","80.06"
05/15/2014,"80.05","80.34","79.93","80.02"
05/14/2014,"80.11","80.13","79.99","80.06"
05/13/2014,"79.90","80.18","79.86","80.12"
05/12/2014,"79.87","79.92","79.78","79.89"
05/09/2014,"79.44","79.92","79.42","79.87"
05/08/2014,"79.23","79.47","78.91","79.44"
05/07/2014,"79.15","79.25","79.09","79.24"
05/06/2014,"79.51","79.52","79.06","79.14"
05/05/2014,"79.50","79.53","79.43","79.51"
05/02/2014,"79.51","79.85","79.47","79.51"
05/01/2014,"79.51","79.54","79.41","79.52"
04/30/2014,"79.81","79.92","79.46","79.51"
04/29/2014,"79.69","79.84","79.59","79.81"
04/28/2014,"79.74","79.84","79.55","79.70"
04/25/2014,"79.75","79.80","79.66","79.75"
04/24/2014,"79.85","79.97","79.75","79.77"
04/23/2014,"79.89","79.92","79.70","79.86"
04/22/2014,"79.97","79.99","79.79","79.89"
04/21/2014,"79.85","79.99","79.79","79.95"
04/18/2014,"79.82","79.88","79.58","79.87"
04/17/2014,"79.82","79.88","79.58","79.87"
04/16/2014,"79.78","79.87","79.65","79.83"
04/15/2014,"79.76","79.90","79.69","79.79"
04/14/2014,"79.61","79.83","79.56","79.76"
04/11/2014,"79.42","79.57","79.36","79.45"
04/10/2014,"79.52","79.57","79.33","79.41"
04/09/2014,"79.78","79.88","79.47","79.53"
04/08/2014,"80.22","80.23","79.71","79.77"
04/07/2014,"80.45","80.45","80.19","80.22"
04/04/2014,"80.47","80.60","80.34","80.42"
04/03/2014,"80.22","80.53","80.12","80.46"
04/02/2014,"80.08","80.28","80.00","80.22"
04/01/2014,"80.11","80.13","79.97","80.09"
03/31/2014,"80.20","80.30","79.96","80.11"
03/28/2014,"80.13","80.25","80.06","80.18"
03/27/2014,"80.03","80.20","79.95","80.13"
03/26/2014,"79.96","80.14","79.92","80.01"
03/25/2014,"79.93","80.27","79.86","79.94"
03/24/2014,"80.14","80.29","79.75","79.95"
03/21/2014,"80.19","80.23","80.03","80.12"
03/20/2014,"80.01","80.35","79.92","80.19"
03/19/2014,"79.37","80.11","79.36","80.02"
03/18/2014,"79.40","79.54","79.31","79.41"
03/17/2014,"79.43","79.56","79.28","79.39"
03/14/2014,"79.62","79.70","79.31","79.45"
03/13/2014,"79.62","79.69","79.27","79.62"
03/12/2014,"79.79","79.86","79.55","79.61"
03/11/2014,"79.76","79.93","79.71","79.74"
03/10/2014,"79.68","79.83","79.63","79.77"
03/07/2014,"79.65","79.85","79.43","79.72"
03/06/2014,"80.11","80.20","79.59","79.66"
03/05/2014,"80.14","80.27","80.05","80.11"
03/04/2014,"80.08","80.21","79.92","80.17"
03/03/2014,"79.84","80.10","79.77","80.08"
02/28/2014,"80.28","80.31","79.69","79.69"
02/27/2014,"80.43","80.58","80.23","80.29"
02/26/2014,"80.15","80.52","80.09","80.43"
02/25/2014,"80.21","80.26","80.02","80.14"
02/24/2014,"80.27","80.37","80.11","80.20"
02/21/2014,"80.32","80.41","80.18","80.24"
02/20/2014,"80.20","80.42","80.03","80.29"
02/19/2014,"79.96","80.24","79.93","80.14"
02/18/2014,"80.17","80.23","79.96","80.01"
02/17/2014,"80.32","80.33","80.07","80.14"
02/14/2014,"80.32","80.33","80.07","80.14"
02/13/2014,"80.69","80.71","80.19","80.32"
02/12/2014,"80.66","80.83","80.49","80.68"
02/11/2014,"80.64","80.67","80.45","80.64"
02/10/2014,"80.76","80.76","80.59","80.64"
02/07/2014,"80.89","81.01","80.60","80.69"
02/06/2014,"81.03","81.23","80.73","80.91"
02/05/2014,"81.11","81.24","80.90","81.04"
02/04/2014,"81.08","81.22","80.99","81.12"
02/03/2014,"81.28","81.32","80.99","81.01"
01/31/2014,"81.07","81.32","80.99","81.31"
01/30/2014,"80.56","81.14","80.55","81.09"
01/29/2014,"80.65","80.82","80.44","80.51"
01/28/2014,"80.49","80.76","80.39","80.57"
01/27/2014,"80.40","80.56","80.30","80.52"
01/24/2014,"80.51","80.56","80.15","80.46"
01/23/2014,"81.28","81.31","80.41","80.44"
01/22/2014,"81.06","81.21","80.96","81.17"
01/21/2014,"81.21","81.39","81.04","81.10"
01/20/2014,"81.24","81.30","81.04","81.23"
01/17/2014,"80.94","81.30","80.91","81.23"
01/16/2014,"81.11","81.12","80.77","80.91"
01/15/2014,"80.66","81.13","80.65","81.03"
01/14/2014,"80.60","80.70","80.44","80.66"
01/13/2014,"80.60","80.75","80.47","80.51"
01/10/2014,"80.92","81.14","80.53","80.66"
01/09/2014,"81.05","81.19","80.85","81.01"
01/08/2014,"80.92","81.17","80.83","81.02"
01/07/2014,"80.69","80.95","80.60","80.83"
01/06/2014,"80.86","80.91","80.54","80.65"
01/03/2014,"80.56","80.90","80.49","80.79"
01/02/2014,"80.15","80.71","80.08","80.63"
01/01/2014,"80.00","80.22","79.97","80.04"
