Date,Open,High,Low,Close
09/16/2016,"95.23","96.11","95.22","96.04"
09/15/2016,"95.33","95.56","95.08","95.28"
09/14/2016,"95.56","95.66","95.20","95.34"
09/13/2016,"95.12","95.67","95.08","95.58"
09/12/2016,"95.35","95.45","94.94","95.15"
09/09/2016,"94.94","95.58","94.80","95.35"
09/08/2016,"94.96","95.14","94.47","94.99"
09/07/2016,"94.90","95.06","94.69","94.96"
09/06/2016,"95.79","95.86","94.77","94.86"
09/05/2016,"95.67","95.96","95.19","95.88"
09/02/2016,"95.67","95.96","95.19","95.88"
09/01/2016,"95.98","96.24","95.60","95.65"
08/31/2016,"96.01","96.26","95.90","95.99"
08/30/2016,"95.59","96.14","95.53","96.05"
08/29/2016,"95.47","95.83","95.48","95.57"
08/26/2016,"94.72","95.59","94.25","95.48"
08/25/2016,"94.78","94.83","94.59","94.72"
08/24/2016,"94.55","94.91","94.51","94.77"
08/23/2016,"94.55","94.58","94.21","94.53"
08/22/2016,"94.50","94.96","94.44","94.53"
08/19/2016,"94.23","94.63","94.22","94.51"
08/18/2016,"94.70","94.65","94.08","94.15"
08/17/2016,"94.80","95.10","94.51","94.72"
08/16/2016,"95.61","95.66","94.43","94.78"
08/15/2016,"95.68","95.80","95.47","95.60"
08/12/2016,"95.92","95.99","95.25","95.68"
08/11/2016,"95.58","95.97","95.51","95.91"
08/10/2016,"96.13","96.12","95.44","95.57"
08/09/2016,"96.39","96.52","96.08","96.13"
08/08/2016,"96.23","96.47","96.15","96.38"
08/05/2016,"95.78","96.52","95.55","96.24"
08/04/2016,"95.54","95.90","95.42","95.79"
08/03/2016,"95.13","95.61","95.14","95.55"
08/02/2016,"95.82","95.85","95.00","95.11"
08/01/2016,"95.52","95.82","95.54","95.78"
07/29/2016,"96.62","96.62","95.38","95.52"
07/28/2016,"96.73","96.77","96.29","96.66"
07/27/2016,"97.14","97.53","96.67","96.79"
07/26/2016,"97.29","97.32","96.85","97.17"
07/25/2016,"97.34","97.57","97.22","97.26"
07/22/2016,"96.92","97.54","96.83","97.35"
07/21/2016,"97.13","97.21","96.73","96.97"
07/20/2016,"97.08","97.32","96.99","97.14"
07/19/2016,"96.55","97.15","96.52","97.05"
07/18/2016,"96.67","96.71","96.47","96.55"
07/15/2016,"96.13","96.73","95.91","96.68"
07/14/2016,"96.27","96.37","95.83","96.10"
07/13/2016,"96.51","96.60","96.09","96.31"
07/12/2016,"96.54","96.64","96.07","96.51"
07/11/2016,"96.28","96.79","96.27","96.55"
07/08/2016,"96.28","96.70","95.83","96.28"
07/07/2016,"96.13","96.34","95.92","96.25"
07/06/2016,"96.25","96.50","95.98","96.10"
07/05/2016,"95.54","96.25","95.34","96.21"
07/04/2016,"95.63","95.90","95.43","95.51"
07/01/2016,"95.89","96.08","95.41","95.64"
06/30/2016,"95.67","96.42","95.44","95.96"
06/29/2016,"96.04","96.20","95.59","95.65"
06/28/2016,"96.41","96.40","95.77","96.06"
06/27/2016,"95.55","96.71","95.81","96.37"
06/24/2016,"93.45","96.70","93.71","95.54"
06/23/2016,"93.50","93.61","93.02","93.21"
06/22/2016,"94.05","94.12","93.42","93.56"
06/21/2016,"93.61","94.14","93.43","94.07"
06/20/2016,"94.14","93.78","93.45","93.65"
06/17/2016,"94.58","94.59","94.07","94.14"
06/16/2016,"94.60","95.32","94.21","94.61"
06/15/2016,"94.91","95.04","94.36","94.61"
06/14/2016,"94.36","95.03","94.32","94.93"
06/13/2016,"94.65","94.75","94.24","94.39"
06/10/2016,"94.09","94.71","94.05","94.66"
06/09/2016,"93.55","94.13","93.43","94.07"
06/08/2016,"93.86","93.87","93.43","93.55"
06/07/2016,"94.02","94.09","93.75","93.86"
06/06/2016,"93.87","94.27","93.75","94.03"
06/03/2016,"95.55","95.64","93.86","93.87"
06/02/2016,"95.43","95.61","95.15","95.55"
06/01/2016,"95.81","95.90","95.34","95.42"
05/31/2016,"95.66","95.90","95.46","95.80"
05/30/2016,"95.70","95.97","95.63","95.70"
05/27/2016,"95.14","95.78","95.08","95.70"
05/26/2016,"95.42","95.42","94.94","95.14"
05/25/2016,"95.63","95.66","95.33","95.41"
05/24/2016,"95.27","95.66","95.20","95.59"
05/23/2016,"95.27","95.48","95.10","95.25"
05/20/2016,"95.29","95.46","95.17","95.27"
05/19/2016,"95.15","95.50","95.12","95.31"
05/18/2016,"94.58","95.27","94.53","95.19"
05/17/2016,"94.57","94.71","94.33","94.57"
05/16/2016,"94.58","94.68","94.40","94.56"
05/13/2016,"94.12","94.85","94.12","94.61"
05/12/2016,"93.85","94.19","93.80","94.16"
05/11/2016,"94.26","94.24","93.68","93.83"
05/10/2016,"94.13","94.36","94.03","94.27"
05/09/2016,"93.83","94.20","93.80","94.16"
05/06/2016,"93.74","93.96","93.28","93.89"
05/05/2016,"93.21","93.86","93.17","93.76"
05/04/2016,"92.98","93.36","92.85","93.27"
05/03/2016,"92.60","93.11","91.92","93.06"
05/02/2016,"93.02","93.07","92.54","92.59"
04/29/2016,"93.80","93.75","93.01","93.08"
04/28/2016,"94.39","94.58","93.69","93.76"
04/27/2016,"94.53","94.80","94.15","94.39"
04/26/2016,"94.79","94.81","94.21","94.51"
04/25/2016,"95.11","95.08","94.68","94.80"
04/22/2016,"94.63","95.20","94.47","95.12"
04/21/2016,"94.54","94.70","93.92","94.65"
04/20/2016,"94.14","94.59","93.94","94.55"
04/19/2016,"94.49","94.55","93.93","94.12"
04/18/2016,"94.70","94.83","94.38","94.46"
04/15/2016,"94.93","95.05","94.51","94.70"
04/14/2016,"94.81","95.20","94.68","94.94"
04/13/2016,"94.05","94.85","94.00","94.78"
04/12/2016,"93.96","94.39","93.63","94.05"
04/11/2016,"94.20","94.34","93.75","94.01"
04/08/2016,"94.56","94.68","94.09","94.19"
04/07/2016,"94.48","94.67","94.02","94.51"
04/06/2016,"94.60","95.07","94.24","94.50"
04/05/2016,"94.59","94.98","94.45","94.62"
04/04/2016,"94.58","94.83","94.41","94.56"
04/01/2016,"94.64","95.11","94.33","94.61"
03/31/2016,"94.84","95.03","94.32","94.63"
03/30/2016,"95.21","95.22","94.59","94.83"
03/29/2016,"95.96","96.22","95.09","95.18"
03/28/2016,"96.28","96.40","95.84","95.97"
03/25/2016,"96.07","96.36","96.04","96.13"
03/24/2016,"96.07","96.36","96.04","96.13"
03/23/2016,"95.64","96.23","95.62","96.04"
03/22/2016,"95.43","95.75","95.26","95.67"
03/21/2016,"95.04","95.41","95.00","95.40"
03/18/2016,"94.77","95.17","94.58","95.09"
03/17/2016,"95.75","95.83","94.65","94.78"
03/16/2016,"96.67","97.06","95.54","95.75"
03/15/2016,"96.60","96.87","96.47","96.66"
03/14/2016,"96.19","96.71","96.14","96.57"
03/11/2016,"96.17","96.72","95.94","96.20"
03/10/2016,"97.23","98.42","95.94","96.17"
03/09/2016,"97.22","97.57","96.93","97.17"
03/08/2016,"97.11","97.27","96.89","97.21"
03/07/2016,"97.23","97.70","97.04","97.10"
03/04/2016,"97.67","98.03","97.02","97.22"
03/03/2016,"98.20","98.35","97.46","97.65"
03/02/2016,"98.26","98.58","98.12","98.18"
03/01/2016,"98.18","98.57","98.09","98.34"
02/29/2016,"98.11","98.37","97.80","98.15"
02/26/2016,"97.40","98.26","97.10","98.15"
02/25/2016,"97.49","97.72","97.22","97.45"
02/24/2016,"97.47","97.92","97.23","97.44"
02/23/2016,"97.36","97.58","97.14","97.44"
02/22/2016,"96.59","97.60","96.74","97.39"
02/19/2016,"96.87","97.17","96.56","96.59"
02/18/2016,"96.89","97.09","96.69","96.84"
02/17/2016,"96.94","97.10","96.63","96.87"
02/16/2016,"96.58","96.99","96.38","96.90"
02/15/2016,"95.50","96.22","95.46","95.97"
02/12/2016,"95.50","96.22","95.46","95.97"
02/11/2016,"95.89","95.90","95.24","95.60"
02/10/2016,"96.06","96.72","95.76","95.82"
02/09/2016,"96.73","96.83","95.66","96.06"
02/08/2016,"96.56","97.48","96.54","96.68"
02/05/2016,"96.56","97.27","96.32","96.96"
02/04/2016,"97.29","97.47","96.26","96.56"
02/03/2016,"98.83","98.94","96.89","97.30"
02/02/2016,"98.99","99.09","98.75","98.81"
02/01/2016,"98.65","99.63","98.93","99.04"
01/29/2016,"98.65","99.83","98.58","99.53"
01/28/2016,"98.88","99.11","98.43","98.59"
01/27/2016,"99.02","99.16","98.71","98.92"
01/26/2016,"99.30","99.46","99.00","99.04"
01/25/2016,"99.18","99.55","99.23","99.28"
01/22/2016,"99.18","99.59","99.11","99.53"
01/21/2016,"99.19","99.80","98.91","99.12"
01/20/2016,"99.02","99.19","98.63","99.06"
01/19/2016,"99.12","99.31","98.86","99.08"
01/18/2016,"99.10","99.20","98.88","99.10"
01/15/2016,"99.10","99.12","98.38","98.95"
01/14/2016,"98.82","99.26","98.59","99.07"
01/13/2016,"99.03","99.33","98.86","98.89"
01/12/2016,"98.80","99.28","98.57","99.02"
01/11/2016,"98.30","98.90","98.25","98.82"
01/08/2016,"98.30","99.18","98.27","98.38"
01/07/2016,"99.21","99.30","98.17","98.29"
01/06/2016,"99.39","99.58","99.11","99.26"
01/05/2016,"98.87","99.63","98.75","99.33"
01/04/2016,"98.69","99.18","98.05","98.85"
01/01/2016,"98.22","98.78","98.18","98.69"
